1511	347	137	785	1863	1034
442	723	457	443	1300	273
1306	855	1693	1283	1622	224
666	118	1671	1209	738	488
411	1911	1813	1229	1782	446
328	60	461	400	217	1265
1984	727	974	1791	1446	1298
504	1408	1355	213	590	1893
173	299	1643	1837	896	1416
1648	1173	613	1109	135	651
1707	1027	1986	1101	31	1638
1869	235	1839	1262	978	1422
1445	1599	91	998	1441	1348
322	196	1436	221	1290	1732
338	1028	489	908	698	801
1920	177	1047	1775	1651	1579
1573	773	92	1192	1298	1252
830	690	340	1575	292	795
297	1864	871	633	191	1878
36	1286	1545	586	1967	530
1136	1025	1797	288	1043	1560
930	981	1105	1726	190	1322
1235	1338	1050	891	1108	1214
1412	1029	1935	1484	535	1271
1590	316	1141	936	827	1969
1091	322	736	1570	1215	1528
799	1188	759	1148	74	166
442	417	768	519	1337	242
1738	1793	423	1677	1461	753
1553	468	1840	1921	1115	971
1094	444	1316	326	1893	1877
1898	358	1298	188	273	931
1632	1621	867	1077	652	768
316	1566	1901	1670	1071	1583
1107	520	501	1512	810	1354
971	768	1767	835	1117	639
1484	1674	164	1930	129	990
395	584	997	864	1183	855
1029	43	1015	920	1317	1141
1651	104	1471	789	1624	1367
1408	1558	1153	1743	1842	568
920	1294	1362	228	870	1581
768	474	786	1687	1685	1895
1728	1189	483	169	1800	436
461	1552	1002	68	1547	1045
1285	1774	1948	1917	1790	1676
257	1001	289	437	1091	223
289	133	1121	119	1874	342
1985	407	165	1286	1422	1333
1027	178	124	904	604	826
740	79	1593	1059	1521	1036
795	1201	753	1317	1677	988
1822	752	131	1863	762	717
1279	478	1207	61	1778	1813
1054	181	1058	1498	1738	1392
796	1037	1081	786	1314	1474
1500	480	1572	1879	1761	1916
194	1259	1842	1603	1268	1600
152	669	1559	1343	1888	1950
531	587	152	1942	653	150
146	438	1731	200	1040	291
297	1652	1196	515	569	68
1160	1744	511	1587	242	215
679	1279	1499	1086	1351	1612
1893	1069	106	24	611	337
875	1129	1991	590	243	1382
964	1279	1913	1309	536	788
619	1358	525	1048	1467	1378
200	233	381	1599	363	1343
396	1500	1740	1773	1969	805
40	977	1062	582	1658	821
1211	387	1508	1728	1979	1547
422	756	1696	1856	1152	534
1716	1673	1171	1373	1743	487
954	1206	651	1954	752	329
1591	1287	735	1575	969	1877
485	1348	1917	1589	300	644
1683	1945	323	675	1475	394
323	910	1241	1693	775	1339
680	720	1450	414	1233	1589
870	1667	964	70	1080	685
700	477	584	1944	1236	1714
154	454	740	186	1861	817
142	1609	563	1851	859	917
97	1996	1785	232	62	1493
360	1320	1232	987	1604	163
208	95	1895	843	1619	1246
176	760	1806	1063	1386	739
1488	612	1816	713	692	1579
118	714	1069	219	1591	1501
1294	1618	1993	146	584	673
515	1627	1338	1823	1486	871
1326	1332	1255	85	1426	1562
1094	1607	419	1878	1016	1390
829	1215	397	1028	609	901
663	1247	575	487	1342	709
1352	804	1128	1093	1673	1609
465	1307	1437	1363	994	1471
1097	1316	1435	1359	768	1572
273	661	1205	977	1871	104
1711	364	45	930	1690	378
1167	300	355	1310	838	1172
401	204	1579	595	595	595
1598	1019	868	793	1554	1311
480	1936	1704	266	1984	177
1098	754	1730	937	1072	1154
1187	639	1071	1427	361	1537
987	127	526	1709	1539	659
1141	1901	1773	1311	77	62
1647	499	406	163	1822	142
1260	1200	482	86	637	1871
837	1406	1159	786	1960	1662
386	730	1133	655	339	1657
1168	807	844	1423	1383	864
1021	1335	1054	750	1202	1811
619	1396	1414	634	783	1096
511	140	264	1493	952	649
688	209	100	1690	1130	884
107	943	1544	1028	1822	1284
360	415	283	1978	1483	1713
1931	445	1736	1815	634	819
30	1260	453	558	317	1612
316	1126	360	1789	604	1143
1718	1185	483	854	1768	440
599	267	292	1507	1114	1691
1292	1078	1740	1155	1709	1308
1526	167	1307	305	582	1957
88	1867	867	409	1451	1073
359	1148	812	364	1860	1103
386	742	1158	296	1723	658
1773	1542	1603	1887	1901	588
1135	483	121	650	317	85
1813	202	275	671	1834	1543
1321	159	1762	997	919	23
381	1802	1146	1481	1222	417
1617	308	473	421	1017	204
908	1485	1847	1840	639	1527
1910	786	284	880	1657	1466
1169	898	1451	533	686	62
572	145	572	572	572	145
145	56	1402	1475	1187	85
310	1285	1646	1385	909	495
1171	29	1847	409	1135	1471
1733	1665	1585	708	677	1954
1449	1452	948	1241	1153	422
121	808	1646	256	889	1148
1825	1869	649	640	288	278
1598	350	97	1312	1357	11
1095	1966	1338	630	910	1204
1950	1013	1827	1203	539	527
1160	1005	48	463	736	1527
1007	233	1102	1510	1196	173
949	1972	985	1663	465	1005
465	556	593	620	784	1737
1485	1039	587	353	2000	125
1715	521	1818	1159	1624	630
1244	1896	315	1702	1095	576
411	1573	1204	90	1964	1840
300	1055	1811	1647	488	48
1277	1754	192	1183	1201	257
922	1778	1310	1976	693	1958
797	862	1552	1653	777	891
1946	1085	290	1398	1633	1821
1522	1675	707	835	400	225
1065	1469	661	949	1501	886
59	360	476	1062	1426	1931
713	1131	769	632	1327	1135
359	1776	1020	1867	968	483
973	1207	1985	1508	1132	933
1683	446	1104	1427	1597	1047
358	1171	985	130	1893	1335
1050	1030	922	594	129	1160
894	864	407	1539	1228	1278
180	1304	80	1589	909	1046
1614	1665	1099	651	1712	1599
1195	829	864	383	1937	1121
1245	1336	1687	1794	1812	183
254	1449	1265	1966	1225	1167
921	385	796	596	1318	1114
2000	1951	1291	1947	485	1142
1874	1739	1232	430	1860	899
279	1441	1970	575	1137	1962
116	443	176	1267	1510	1105
805	1868	1384	796	1817	1437
71	923	1162	557	375	1664
195	1075	1609	769	1300	437
569	1906	459	1340	1163	1468
1691	1466	157	1124	924	1171
95	1805	229	1851	997	1386
199	895	1682	247	561	571
1210	413	620	651	1248	1185
1917	1919	328	1603	1813	707
813	834	1974	98	1658	1072
798	1783	1390	1127	1927	1623
1803	1472	947	853	1518	1483
440	1574	722	69	1516	614
392	1900	1722	115	431	1853
80	1705	620	1296	905	949
1693	789	1480	162	503	283
1593	940	1082	815	1582	649
62	798	675	395	204	886
1008	968	229	1406	1221	1400
1872	1049	1917	1732	1001	574
1537	1750	1222	1130	415	385
1418	1850	1599	146	1768	549
171	537	1241	694	285	1758
1551	582	1833	195	1358	1259
1689	1085	905	608	1979	703
152	143	1934	456	69	641
1942	1860	899	1612	851	1615
394	1778	735	254	404	302
1164	1480	636	1159	1240	1866
130	526	1576	1377	110	842
529	71	1327	305	159	624
1724	954	825	376	1968	1074
1398	678	545	497	444	353
1691	560	439	1868	1001	1625
104	1978	951	1824	1703	1844
1359	1173	1874	1940	287	38
1677	46	1446	256	72	868
1935	116	157	397	1662	1183
853	1173	767	1176	528	1001
1696	238	1929	21	924	1638
1573	1964	1024	1806	501	872
414	1437	914	1143	313	859
730	1617	491	1850	1529	75
56	403	1761	528	907	1157
449	196	1320	1626	433	475
1502	169	1255	69	1931	1277
365	1703	446	1842	829	561
1424	1662	566	679	34	366
154	1137	169	1620	550	892
717	1868	245	1530	341	50
1353	91	1314	1863	289	1683
1330	560	1764	744	835	427
753	753	1224	1224	1224	753
792	895	624	265	391	1605
1120	1155	217	350	374	79
1936	1482	36	20	284	726
1681	1248	1704	256	1549	1317
1098	541	657	1481	875	993
979	746	1158	218	88	1337
71	804	370	532	1288	1039
1440	741	1708	241	1144	562
877	1703	328	465	1505	56
248	496	1170	1635	1899	231
484	1192	854	284	592	943
401	787	306	1495	1805	1819
1820	1676	476	394	969	533
248	1263	830	830	1263	1477
1295	929	1199	1620	1142	549
32	1110	309	1296	1314	265
942	1084	148	1176	1281	1298
1607	1902	14	1100	1227	78
1392	414	689	142	685	318
272	1648	1022	503	1545	1246
1374	1894	1647	624	1194	1585
264	506	1827	305	48	799
1714	1983	1450	50	1764	1128
1410	1627	764	175	120	611
1982	1170	1838	374	1899	874
1343	1507	45	691	540	381
205	1072	1055	365	1255	470
1729	1956	1340	831	814	51
728	1930	635	1159	1371	1111
1197	1095	919	1625	258	446
1350	436	914	1445	1797	707
1087	1074	1746	216	1539	695
515	206	922	591	221	456
1230	820	416	1771	1212	385
987	1084	1886	633	1825	1625
1118	1057	89	606	511	1440
1499	1640	468	508	1447	62
640	194	1523	1658	1813	1747
1432	417	855	645	542	19
843	267	169	1451	1956	812
373	177	115	693	979	1465
445	598	833	662	631	303
465	1145	598	628	319	1837
1591	320	1336	1660	450	295
1795	1726	446	1907	535	69
1750	1676	678	1840	1356	1411
743	1388	395	1046	1409	396
1541	1976	113	1814	1244	540
1301	1337	1076	261	847	1595
1634	1573	875	1783	654	1030
389	1910	383	986	1486	171
1453	888	1995	1594	1493	1894
304	1272	126	1892	549	1664
820	345	297	1455	1692	1620
214	1453	1773	1877	124	992
41	85	75	1911	499	1605
270	659	2000	1487	1848	458
1030	116	1343	1051	1912	1330
1934	538	238	146	1934	1212
1295	1636	1191	1775	53	1518
299	1188	1798	1889	146	1653
918	1432	316	1908	1092	705
1080	254	1792	1162	1542	965
937	464	1132	1698	470	1275
91	1917	500	1604	1354	105
1588	1306	1592	1854	876	925
142	389	438	1842	228	1381
1267	1148	1829	590	885	370
326	388	638	1620	1145	1318
831	1955	1344	797	1922	1350
1017	76	517	178	1232	1099
90	1708	1010	1468	140	1935
364	814	1057	1317	188	771
946	1386	832	1601	593	1107
65	1490	622	828	940	1051
496	319	347	1738	1251	1752
1456	694	1303	1639	107	1805
1025	1398	1916	623	458	1232
472	1714	1790	896	765	70
1224	319	293	752	427	1141
142	732	448	1594	1447	442
748	288	1385	1807	1326	883
440	1739	827	1496	651	523
65	174	75	1088	1895	1575
1703	1385	1515	721	1936	1695
752	1306	861	1256	876	1065
576	794	794	1219	1621	1950
1750	1387	317	1176	713	1119
334	264	718	880	1287	1390
590	1690	498	427	179	245
1891	647	491	1967	1332	580
486	1436	602	1294	1375	726
478	1372	1862	1169	299	1871
255	1883	1675	1762	1013	34
648	951	841	1770	152	55
49	908	948	1785	650	642
1233	1984	702	808	255	1608
133	672	284	1996	1927	630
1966	1141	1605	679	1641	1910
927	735	72	172	1060	288
1447	1554	1288	1663	1612	1740
1776	985	1735	1115	296	449
1264	1803	248	1272	712	986
1500	894	911	144	1243	1263
850	118	620	190	1664	454
974	1142	1891	618	1091	1495
656	33	1233	1388	1457	860
271	408	956	226	759	808
773	265	1841	1360	888	1677
267	940	1677	94	1077	1743
1125	1112	873	1565	845	1565
1202	398	286	1663	969	1604
185	332	1247	1263	827	1995
1799	964	1864	1346	1111	346
1696	314	1824	1215	1357	1889
263	1484	1704	1678	149	767
553	286	1689	744	688	1793
1408	627	139	1576	788	1002
1564	921	1376	780	1398	1409
1187	1155	264	1991	590	1900
1715	205	1162	295	872	1168
235	1374	1462	1885	1126	1998
915	249	487	221	1280	1784
267	1318	1853	1800	1971	816
57	692	863	290	1187	1470
347	1400	642	1617	761	140
1655	867	603	291	26	302
1949	1641	701	1020	214	1032
1719	495	1497	263	1138	1254
1997	1752	1426	1866	1445	1802
1038	1203	1414	960	856	40
519	342	484	429	64	30
30	777	1154	49	281	122
917	1569	1646	1850	565	1204
434	954	636	1689	1898	292
506	1880	1826	900	230	1805
370	289	1047	1309	863	1919
1500	1222	1174	134	338	403
750	1009	460	1849	1490	1671
482	1816	312	1739	810	793
598	135	857	1211	474	150
1569	1904	445	1523	1941	1670
1106	14	1859	94	587	706
1322	1024	934	660	321	1779
1366	1010	781	421	287	1835
1381	126	579	1376	559	87
918	1644	1863	268	1097	1929
1607	1216	1980	1342	997	1417
1340	599	233	1970	286	424
1556	974	1357	850	1199	1652
473	510	845	1615	641	1427
1331	602	1818	219	38	1192
161	430	1016	1573	1378	537
194	577	568	864	1116	837
937	153	685	707	175	662
1408	776	766	526	1858	584
1812	836	667	1685	1880	696
1309	1148	255	1695	558	1210
131	478	1065	735	1893	1839
1011	824	345	584	1304	328
113	1134	1231	17	1195	1163
15	34	69	1989	1595	1886
811	842	1713	1694	976	1122
60	974	1646	1885	493	342
552	175	1115	1788	1230	1418
918	254	649	1026	1726	335
1520	1406	603	336	231	1894
1684	20	696	1148	1288	1891
1872	782	1073	1465	774	1175
1604	664	890	1063	1208	1186
953	1630	744	990	1205	558
92	54	168	1043	1874	504
1671	146	1647	1595	571	679
1506	1389	662	1215	742	793
937	848	83	594	1815	807
1972	1809	1509	1790	1514	1431
440	1406	989	813	1805	1205
850	1557	1995	1062	107	1936
690	1016	515	132	1609	1087
1717	1142	132	338	718	341
458	1017	1504	1959	57	1819
1764	951	667	1641	465	767
702	57	28	1887	466	1222
1723	1975	1583	298	1975	118
1747	1253	1008	272	1791	1142
1828	1253	152	1557	1934	1060
1285	1483	1752	637	624	401
170	1553	1283	1987	1269	1667
17	1113	1752	86	1141	715
1990	1906	1063	439	1408	1481
1585	1964	811	693	1791	597
1175	605	980	596	11	1188
655	876	922	1039	1102	55
1975	1554	356	1266	1777	1909
281	824	1155	1080	210	854
1396	1297	392	721	1598	1671
1838	1703	732	518	1351	1100
896	1013	909	132	1974	1127
1685	1455	1143	18	154	1595
124	1085	1025	1582	1300	515
1038	1688	481	1024	1057	1136
521	549	1702	1596	282	1377
200	831	1740	176	959	810
1902	544	1092	920	1054	1514
1952	1426	1547	1659	1599	1074
841	141	317	200	1016	1257
1248	1972	1250	172	353	127
1119	1948	65	520	615	1997
1989	555	1471	1555	1602	1905
1544	229	1968	1757	1003	1032
229	950	40	1651	1609	1101
644	61	714	1269	1378	1526
688	1424	723	32	1993	35
1599	402	234	212	557	934
1523	693	1507	1370	688	1433
1270	281	1807	593	1502	1255
732	909	1114	879	1539	962
1282	101	545	1626	1083	1358
1417	535	1367	606	1628	588
1732	1157	251	517	1005	1061
1376	979	954	659	1920	729
1393	1170	663	84	1033	1004
984	1456	1135	1846	97	1576
1541	120	1822	1723	1904	1394
1435	1636	1170	745	1280	610
765	1825	752	1971	331	879
1998	1522	1699	42	243	1164
367	1959	712	1562	1462	729
588	751	299	364	1944	274
1926	1304	1797	1865	1396	839
1358	1860	375	135	222	1142
478	520	422	1687	263	1268
1219	960	1444	853	912	1995
1321	1828	777	887	1041	1272
1728	1911	1461	1872	1548	905
93	102	319	190	1837	962
1024	943	1308	592	663	314
932	962	1231	1644	1802	1716
905	471	229	1199	1521	341
927	976	585	1129	962	251
1234	105	781	1289	765	403
1096	1288	1523	1031	1420	106
1619	849	160	142	51	802
604	1813	304	397	661	1293
474	262	675	94	72	921
1477	1671	155	1716	1206	1313
124	170	660	1545	1738	1247
1039	1291	75	707	1217	1552
1747	351	898	1940	631	1040
770	400	621	1386	720	411
1328	962	44	386	1338	1119
1704	1545	1364	327	651	27
454	433	1950	1765	132	906
1346	1779	463	33	1540	599
1392	589	769	1446	284	1816
921	847	719	1445	670	612
832	1811	1221	135	1947	547
1442	1929	1960	733	1898	1082
75	954	784	1203	801	1632
1365	481	1829	377	1272	1795
574	791	1424	1600	1586	645
283	1037	625	1636	1580	1552
704	1291	32	1638	1420	550
985	18	533	858	407	1784
987	1441	1366	182	1343	895
1821	1525	544	1167	557	894
1171	432	1007	201	496	1620
361	1958	356	213	1735	1125
1935	820	1037	944	898	1430
1273	1408	1489	1607	131	1434
139	808	303	834	1565	1986
537	1952	966	1590	1189	1217
989	1120	1663	824	749	582
1988	1536	1123	1906	1460	388
1281	1563	308	25	963	1727
825	1284	888	1903	572	128
143	1886	1815	1171	1078	1638
183	879	1801	455	237	679
1612	1973	1693	68	884	189
1291	1774	1753	1995	1227	1928
620	1754	1506	478	561	910
1048	1464	1780	518	260	131
1817	1809	288	1487	1364	1322
1794	1254	1479	1232	1222	1544
1503	1807	723	862	583	1767
266	1786	283	1790	752	1573
272	1974	260	1162	1987	1615
48	156	1945	104	576	1472
115	1605	1991	1233	1871	1664
383	392	1247	94	1281	991
1173	1114	474	255	1782	1226
1369	1548	547	1005	1091	824
1215	844	1894	1325	741	281
395	652	1058	326	617	529
1607	368	1291	591	1909	451
1071	1542	462	810	856	985
1910	707	1712	297	538	1172
1564	30	1101	328	1752	392
1787	1255	257	1797	1302	337
149	1001	264	82	81	819
103	1010	553	31	770	71
1762	1613	1290	1301	1620	1571
1916	1308	1845	328	311	1268
844	1834	167	907	1675	1885
1862	729	915	1392	429	1508
559	1504	1501	1294	1768	713
1962	1800	1113	1668	1493	123
548	75	502	617	1839	1958
1993	1723	1635	1306	1594	429
961	126	1535	1558	1466	1486
776	1486	317	815	1044	1636
1343	311	1028	1703	936	438
528	1865	1555	736	915	23
1594	1752	1461	471	1316	718
352	618	335	585	1542	1805
937	1302	1997	658	487	1552
1879	403	592	298	727	1343
574	587	1623	864	1623	587
576	1703	210	1384	1775	454
440	1611	1429	994	1531	1421
537	903	942	704	1413	1499
1481	1191	1586	166	1396	1897
1986	17	503	86	435	1366
118	533	824	1177	123	1466
353	1038	413	1588	823	899
697	959	1250	265	1443	373
1378	18	944	888	718	1879
832	772	1020	1987	1176	257
1113	204	1663	165	581	1493
1254	366	1631	1299	663	1469
818	1673	512	379	1038	1900
1290	854	950	1913	821	126
1812	1007	890	796	1321	1567
961	1097	423	19	1198	1899
1565	73	1672	230	723	1549
1304	1440	647	1976	1329	1150
1096	1734	502	397	863	293
789	63	1432	1542	1641	536
693	1557	1965	1524	745	1586
1190	815	1556	1729	1495	1781
185	696	1099	1888	719	1597
720	1230	149	237	1009	1811
948	1375	1627	476	939	897
1568	1359	525	1163	733	1488
336	768	1453	1625	1694	590
1919	1538	1182	1986	595	1305
363	190	386	664	886	1693
1912	746	145	214	1748	422
289	1984	1179	356	1333	322
412	181	109	880	976	1581
1338	724	1113	1800	76	252
526	1554	70	1751	857	1015
260	906	75	1862	1669	308
1650	1896	561	377	58	263
1411	467	479	1654	1102	578
953	1804	261	1534	636	777
1295	148	1853	789	1238	348
1002	374	1963	1675	1972	785
484	757	440	1158	33	1595
1224	442	715	213	821	229
1043	1994	1106	219	1381	454
1030	1644	1066	1106	670	966
1316	357	1346	47	479	1636
1346	1913	848	779	93	1783
1041	888	492	1637	329	1876
334	1967	462	1546	452	1215
1559	778	43	452	149	12
1776	1663	994	533	794	442
730	1559	1495	134	1999	852
690	1469	845	787	603	21
840	1635	374	508	584	68
1700	256	845	544	1499	127
888	1120	997	1953	1363	526
496	1719	496	496	496	1719
39	1652	770	1645	293	1245
1845	396	1386	217	1565	141
1948	468	585	938	671	483
1329	1742	409	1751	660	804
1897	1051	253	126	825	1135
853	997	1825	1738	844	89
20	1171	1280	786	514	778
1846	1330	327	361	1538	1333
1732	1656	451	1757	1781	1814
1302	1478	50	1184	917	589
806	1067	1382	1452	1579	908
1352	1512	1667	207	110	799
1149	1641	208	1280	1933	1374
1352	391	457	743	1761	1854
1172	169	1577	1101	573	1155
1863	1438	104	957	986	173
24	1962	1626	1809	121	898
673	456	863	1580	1524	330
1224	1430	30	1284	1710	830
502	53	1370	424	26	546
200	937	1090	105	1760	1684
1789	1647	1656	1285	1613	707
1876	1527	629	1376	1899	738
519	1448	1301	1219	725	1648
1959	1925	1850	1003	20	421
1199	885	1178	728	1507	758
177	1830	1417	411	1209	92
300	1210	1892	433	1254	1061
860	29	658	973	1445	257
292	769	840	1915	1996	1506
1094	562	707	895	429	268
1650	953	1656	1271	949	227
1511	475	353	1898	70	1948
1660	314	329	361	1606	1141
1744	1208	1171	1469	1805	968
579	1666	1845	1655	1000	344
1854	1237	1643	1951	362	373
869	406	1016	1908	1999	977
1919	443	1806	993	542	1503
1491	363	1225	1871	1313	1319
1867	973	1214	1699	1135	642
1831	1178	1693	1771	1295	1326
1416	1707	787	1353	1439	1322
1808	1523	292	1992	64	302
1159	1053	59	1059	1656	1421
779	1134	1990	1714	307	1883
927	388	369	1496	1910	1310
1774	693	1823	364	1545	609
1741	899	1974	316	503	1001
642	1975	715	1527	1870	392
881	531	174	1739	1814	1315
1188	1934	1106	904	515	1858
1960	1700	573	735	91	392
1336	568	1478	746	688	1146
1397	1038	730	724	1207	1127
1436	1068	1062	27	163	1867
699	1518	1394	688	685	1332
1109	1973	257	42	780	321
1264	1536	1580	86	978	413
1248	713	229	1045	1517	478
1004	994	1317	1598	256	760
117	560	438	923	1595	1160
643	1526	492	776	783	756
1580	1374	1414	72	1593	1864
1840	1869	1440	1817	1986	1746
597	337	314	1708	1777	441
1009	1104	1426	658	472	1275
1354	1575	1674	324	353	821
1008	1303	1995	1065	1390	976
713	1380	995	1847	1738	258
34	340	140	658	674	1656
55	475	590	1150	1530	1200
30	979	1822	947	1227	304
88	603	797	755	955	1960
144	1898	283	265	1811	1307
1600	1369	1976	1643	1752	203
1108	507	1250	509	1214	610
1669	877	1297	194	1110	980
1772	408	1152	1467	1492	1416
1408	1654	1327	1257	577	867
832	1195	297	1373	773	995
1158	1256	1304	972	1231	1017
249	1600	1478	1033	971	636
180	1721	273	1127	1791	24
1252	20	1500	743	566	1937
1778	574	1668	1686	454	432
182	1762	1518	1690	1505	1953
1201	753	290	861	541	1650
16	400	1674	1668	325	425
1921	500	1452	1773	1493	137
853	1346	1797	1232	1357	1403
486	1427	133	1517	879	860
1774	14	1392	1650	215	1032
1844	1192	352	1576	387	1165
635	264	474	205	1652	1322
402	238	48	701	201	226
1527	1372	35	112	1661	1023
1179	1548	939	228	622	557
1661	708	459	603	1207	1812
1545	1647	1649	1918	929	1209
1545	583	218	188	1386	1694
452	1767	119	759	310	829
244	1169	61	1657	818	634
735	192	926	757	630	1020
61	961	1731	78	715	438
241	1683	898	856	690	1319
277	1764	1974	1356	138	436
1017	503	440	622	1411	1692
494	614	427	1575	834	333
1658	1203	1909	1086	1055	586
1330	1449	1715	1365	238	1689
665	865	1931	779	366	121
942	116	1978	1368	1294	690
37	20	873	1101	1881	91
1501	562	1653	1451	1139	1836
1098	109	1299	1543	739	701
168	750	203	961	1025	806
15	740	1412	53	563	970
895	1005	394	1368	703	616
1657	638	1110	499	907	1818
1830	1789	998	811	198	409
269	443	425	1958	1791	371
256	1452	1453	607	1499	983
265	1551	1692	85	949	777
1239	343	1654	71	1536	739
1986	1795	1113	1389	1245	1634
1751	1268	860	1138	340	200
587	570	874	615	1854	1780
1469	1508	215	1761	792	1301
1359	546	1599	375	1677	1772
572	305	362	1611	836	794
1444	122	1213	339	573	1849
1675	1595	322	864	374	1716
480	830	99	647	469	903
543	276	60	833	834	1083
1470	1133	604	1053	1730	960
1851	611	801	1875	1316	962
634	367	514	758	187	793
144	1593	1515	1017	1824	214
1442	1410	1549	927	972	233
304	1154	626	1047	1003	984
91	420	1448	125	1721	1968
1006	788	1627	648	1039	1668
385	1386	1888	148	405	1928
84	873	1207	1944	1565	1588
1486	1650	794	702	461	1266
995	908	1506	1160	1038	1800
1555	1729	960	1953	1052	1131
1722	514	859	1804	811	1904
761	1234	1121	597	1181	145
332	998	1461	1463	746	43
1357	1209	1529	1948	540	449
502	975	1906	292	1456	17
1067	1486	1501	630	236	1443
499	644	1569	1807	1159	1003
1972	178	1952	1646	240	1771
1966	306	1966	1407	306	306
1071	15	639	1324	592	1271
1613	318	1953	1933	1345	385
726	1747	1102	1967	794	24
1651	1744	42	1279	438	61
653	402	435	1387	1027	455
637	1688	751	1023	597	1087
1156	358	175	1240	1948	126
1017	50	1908	1314	1098	1814
197	772	891	1133	1731	788
911	752	945	446	1640	1580
684	1329	125	1150	763	104
1785	1640	836	427	915	1686
573	516	1896	732	876	481
997	101	1044	875	659	793
1022	619	1518	1000	1583	1082
294	274	1805	1646	84	1834
1782	1297	1125	251	1272	339
1372	1074	315	789	762	1980
813	60	446	698	1453	1922
1226	1239	1444	684	1413	697
1887	574	1913	429	1728	568
1213	1990	909	836	1716	1522
805	301	222	960	296	974
443	1520	139	1676	1325	450
1524	570	1171	483	1618	192
995	484	557	1751	847	1450
1335	662	269	550	1681	1754
1890	1121	415	1127	250	941
1122	1450	1807	1047	1516	651
653	319	196	678	1500	1375
248	965	1476	409	194	1839
1678	1794	976	70	1815	1925
1105	483	150	361	1144	326
1173	1137	1438	743	1366	1564
1303	1577	1517	257	967	286
919	169	1232	1178	21	1149
1108	1378	1014	932	635	775
1924	1725	1435	1757	1613	1961
1482	1933	1148	941	696	845
233	711	1682	1524	1290	555
1617	1542	841	825	655	1740
283	1211	1675	487	1894	630
273	646	1121	1779	1377	21
681	1221	1010	1038	1507	297
820	610	29	1558	1476	813
948	1457	196	1466	1402	1449
607	608	728	112	396	321
445	1427	735	633	847	1329
205	165	1511	1597	1869	1084
835	1203	1821	215	114	1054
825	1435	1623	849	549	147
286	214	905	355	1388	949
1926	1093	62	966	1815	536
1075	317	43	209	1264	1936
1512	260	1787	1927	465	30
1642	811	1682	158	1265	1887
596	264	1567	92	1927	1725
458	1647	1003	1138	1557	887
741	509	1374	256	730	26
163	386	499	398	553	22
1678	1651	1797	1766	773	12
687	1824	1522	182	577	279
1356	1997	883	562	420	1805
521	646	1630	197	1392	290
1074	1797	586	353	1360	1738
888	1445	917	814	333	1702
928	1992	1991	1844	1221	1312
1523	1736	652	1936	268	1776
104	345	816	1533	263	1297
842	793	1015	614	1258	827
797	1776	649	1870	1460	1790
635	1817	310	894	1249	353
1866	747	1059	1011	386	1666
1577	212	1878	1182	793	243
1198	1802	1665	1581	934	531
213	1670	644	614	1296	1314
1481	1750	546	289	850	1451
63	1335	1643	1332	226	1584
1348	1525	1416	353	283	561
1823	1616	635	1116	1245	1882
729	576	597	132	420	1075
958	1459	984	144	129	639
1357	963	868	1459	1688	83
211	1615	1224	1775	1310	487
1821	1426	641	138	364	629
509	1966	425	1196	514	1670
211	134	333	1388	276	201
285	1697	498	106	315	1522
1315	1824	1061	1575	387	710
366	1798	1838	40	1761	269
1809	785	405	1352	76	476
1519	939	227	326	1570	67
1737	1309	338	1210	749	862
815	1453	1765	582	1172	968
1155	888	1211	1798	569	665
1819	220	770	876	39	940
788	1312	1481	755	1034	151
1003	346	780	1656	252	1140
755	1550	1296	1062	1779	1103
1974	599	438	1899	1137	1178
1009	353	428	1525	1542	1388
251	882	1860	596	406	896
817	1471	672	1569	133	97
19	1273	1332	1579	1468	1344
335	1587	1285	1685	117	1050
326	1912	1003	330	141	1897
987	1618	1234	283	1276	1794
1568	1180	1272	47	1274	441
1733	416	1403	141	921	1166
1693	643	137	1648	163	1108
989	229	652	611	1763	1721
1018	315	181	999	1130	971
1060	1186	994	24	1418	1244
856	699	614	1358	1390	250
539	703	626	1929	1271	403
1596	473	529	493	1652	615
113	1327	1424	973	1928	81
94	1590	813	329	1582	372
1053	483	731	415	524	1390
1940	1578	1005	1759	96	1375
857	1284	1827	1472	1414	308
154	1374	151	1120	1970	1660
1959	1455	842	898	1232	1378
71	1303	93	1279	1064	1514
1163	191	1685	1479	1489	899
1186	1775	1457	1286	233	62
1331	359	1490	1617	629	1922
1930	1291	1321	1043	1757	1060
1862	1436	1418	662	360	791
1596	183	263	1814	1105	1491
664	423	956	226	1651	1116
657	1407	1651	377	835	280
1528	1476	1408	1206	1625	550
241	298	1411	31	1407	864
1721	425	214	565	258	1064
85	1433	1958	1871	1486	1025
914	983	1886	1033	338	279
1098	1600	37	654	1586	1882
1864	1234	1152	799	1255	996
1645	78	230	633	1394	816
380	742	1284	1304	558	397
1219	862	1586	294	1532	1196
1761	1601	563	848	854	1363
907	1248	1352	1519	1440	1011
32	1982	112	1132	282	570
826	108	1512	284	1124	1349
1589	1233	860	1939	17	1189
1587	763	1685	729	314	162
1690	913	29	1642	1139	421
1712	899	616	1529	315	1893
157	1524	361	11	1824	1150
1288	1282	1973	972	309	1156
444	430	154	879	1631	1345
1723	675	446	779	1957	702
988	1522	1633	560	502	512
195	947	1204	1318	1676	726
888	1148	104	1231	1247	1560
807	1977	575	679	1673	1108
393	1184	1078	95	855	332
117	924	10	1023	511	1207
1354	146	1805	79	723	1282
74	1926	1439	1614	1739	186
1195	1324	1360	19	628	1711
